,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
119,0.04776124954223633,0.0006806551781430974,0.0031399250030517576,0.0005476984146502361,entropy,6,6,2,10,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 6, 'min_samples_split': 2, 'random_state': 10}",0.715928694652099,0.7136285221391604,0.7745830937320299,0.7899884925201381,0.7640966628308401,0.7516450931748535,0.031216439664250663,28
120,0.04854836463928223,0.0006108927674219022,0.0029923439025878905,1.727993650274995e-05,entropy,6,6,6,2,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 6, 'min_samples_split': 6, 'random_state': 2}",0.715928694652099,0.7136285221391604,0.7745830937320299,0.7899884925201381,0.7640966628308401,0.7516450931748535,0.031216439664250663,28
198,0.0480438232421875,0.0008862034761990327,0.0026153087615966796,0.0005079546094328153,log_loss,6,6,2,2,"{'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 6, 'min_samples_split': 2, 'random_state': 2}",0.715928694652099,0.7136285221391604,0.7745830937320299,0.7899884925201381,0.7640966628308401,0.7516450931748535,0.031216439664250663,28
122,0.04831881523132324,0.001014901403868396,0.002965211868286133,0.0003203266606398135,entropy,6,6,6,10,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 6, 'min_samples_split': 6, 'random_state': 10}",0.715928694652099,0.7136285221391604,0.7745830937320299,0.7899884925201381,0.7640966628308401,0.7516450931748535,0.031216439664250663,28
200,0.04779233932495117,0.000617815469436157,0.0029211997985839843,0.00020179597551181217,log_loss,6,6,2,10,"{'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 6, 'min_samples_split': 2, 'random_state': 10}",0.715928694652099,0.7136285221391604,0.7745830937320299,0.7899884925201381,0.7640966628308401,0.7516450931748535,0.031216439664250663,28
123,0.04764952659606934,0.000747594089385787,0.002635478973388672,0.00036839498857972944,entropy,6,6,10,2,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 6, 'min_samples_split': 10, 'random_state': 2}",0.715928694652099,0.7136285221391604,0.7745830937320299,0.7899884925201381,0.7640966628308401,0.7516450931748535,0.031216439664250663,28
204,0.04740762710571289,0.0003774649088518675,0.003007841110229492,8.777431069919305e-06,log_loss,6,6,10,2,"{'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 6, 'min_samples_split': 10, 'random_state': 2}",0.715928694652099,0.7136285221391604,0.7745830937320299,0.7899884925201381,0.7640966628308401,0.7516450931748535,0.031216439664250663,28
206,0.047572994232177736,0.00035226658030634893,0.0029050827026367186,0.000499624399553461,log_loss,6,6,10,10,"{'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 6, 'min_samples_split': 10, 'random_state': 10}",0.715928694652099,0.7136285221391604,0.7745830937320299,0.7899884925201381,0.7640966628308401,0.7516450931748535,0.031216439664250663,28
201,0.048056507110595705,0.0005682498364098733,0.003102684020996094,0.0004652273310974024,log_loss,6,6,6,2,"{'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 6, 'min_samples_split': 6, 'random_state': 2}",0.715928694652099,0.7136285221391604,0.7745830937320299,0.7899884925201381,0.7640966628308401,0.7516450931748535,0.031216439664250663,28
203,0.04785346984863281,0.0012169213966908064,0.0024006843566894533,0.0004902349674617965,log_loss,6,6,6,10,"{'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 6, 'min_samples_split': 6, 'random_state': 10}",0.715928694652099,0.7136285221391604,0.7745830937320299,0.7899884925201381,0.7640966628308401,0.7516450931748535,0.031216439664250663,28
124,0.049437761306762695,0.0010906951704759843,0.003040122985839844,0.0001043386169561934,entropy,6,6,10,6,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 6, 'min_samples_split': 10, 'random_state': 6}",0.7130534790109259,0.7136285221391604,0.7745830937320299,0.786536248561565,0.7640966628308401,0.7503796012549042,0.031064935824078686,40
118,0.047789812088012695,0.0008641593799894122,0.003032875061035156,7.018135882934583e-05,entropy,6,6,2,6,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 6, 'min_samples_split': 2, 'random_state': 6}",0.7130534790109259,0.7136285221391604,0.7745830937320299,0.786536248561565,0.7640966628308401,0.7503796012549042,0.031064935824078686,40
121,0.049186182022094724,0.0012370608681218785,0.0030088901519775392,0.0005641342790119072,entropy,6,6,6,6,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 6, 'min_samples_split': 6, 'random_state': 6}",0.7130534790109259,0.7136285221391604,0.7745830937320299,0.786536248561565,0.7640966628308401,0.7503796012549042,0.031064935824078686,40
205,0.048293352127075195,0.0006415161453030516,0.0030187129974365234,2.452380504668628e-05,log_loss,6,6,10,6,"{'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 6, 'min_samples_split': 10, 'random_state': 6}",0.7130534790109259,0.7136285221391604,0.7745830937320299,0.786536248561565,0.7640966628308401,0.7503796012549042,0.031064935824078686,40
202,0.048012733459472656,0.0006442846982677458,0.002803659439086914,0.00017218632699326112,log_loss,6,6,6,6,"{'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 6, 'min_samples_split': 6, 'random_state': 6}",0.7130534790109259,0.7136285221391604,0.7745830937320299,0.786536248561565,0.7640966628308401,0.7503796012549042,0.031064935824078686,40
199,0.04816536903381348,0.0007376092168036134,0.003215503692626953,0.0004563267676484657,log_loss,6,6,2,6,"{'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 6, 'min_samples_split': 2, 'random_state': 6}",0.7130534790109259,0.7136285221391604,0.7745830937320299,0.786536248561565,0.7640966628308401,0.7503796012549042,0.031064935824078686,40
231,0.07035293579101562,0.0013614075199599217,0.0029109954833984376,0.00020358794632403335,log_loss,10,6,10,2,"{'criterion': 'log_loss', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 10, 'random_state': 2}",0.7084531339850488,0.7061529614721104,0.7740080506037953,0.7997698504027618,0.742807825086306,0.7462383643100045,0.036559833782188224,46
228,0.06938090324401855,0.0012843052616753464,0.0028008937835693358,0.0004001620556763773,log_loss,10,6,6,2,"{'criterion': 'log_loss', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 6, 'random_state': 2}",0.7084531339850488,0.7061529614721104,0.7740080506037953,0.7997698504027618,0.742807825086306,0.7462383643100045,0.036559833782188224,46
144,0.07000570297241211,0.0012113469131969795,0.0029004096984863283,0.0003921675713303898,entropy,10,6,2,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 2, 'random_state': 2}",0.7084531339850488,0.7061529614721104,0.7740080506037953,0.7997698504027618,0.742807825086306,0.7462383643100045,0.036559833782188224,46
147,0.07010030746459961,0.0010029409590224894,0.002847146987915039,0.00023932524899699653,entropy,10,6,6,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 6, 'random_state': 2}",0.7084531339850488,0.7061529614721104,0.7740080506037953,0.7997698504027618,0.742807825086306,0.7462383643100045,0.036559833782188224,46
150,0.06958990097045899,0.0005165132012895507,0.0032152175903320313,0.0005086997629799781,entropy,10,6,10,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 10, 'random_state': 2}",0.7084531339850488,0.7061529614721104,0.7740080506037953,0.7997698504027618,0.742807825086306,0.7462383643100045,0.036559833782188224,46
225,0.06966485977172851,0.0015956142884726826,0.0028008937835693358,0.00040040063023241663,log_loss,10,6,2,2,"{'criterion': 'log_loss', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 2, 'random_state': 2}",0.7084531339850488,0.7061529614721104,0.7740080506037953,0.7997698504027618,0.742807825086306,0.7462383643100045,0.036559833782188224,46
113,0.04916658401489258,0.0015546342322729782,0.003128385543823242,0.0006851857881950782,entropy,6,2,6,10,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 6, 'random_state': 10}",0.718803910293272,0.7130534790109259,0.7711328349626222,0.7905638665132336,0.7353279631760644,0.7457764107912237,0.030187217631930385,52
191,0.04878706932067871,0.0014712066296213525,0.0031832218170166015,0.0004629664642281083,log_loss,6,2,2,10,"{'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 10}",0.718803910293272,0.7130534790109259,0.7711328349626222,0.7905638665132336,0.7353279631760644,0.7457764107912237,0.030187217631930385,52
116,0.049348068237304685,0.001078807723766119,0.0029170989990234377,0.0006508099756356236,entropy,6,2,10,10,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 10}",0.718803910293272,0.7130534790109259,0.7711328349626222,0.7905638665132336,0.7353279631760644,0.7457764107912237,0.030187217631930385,52
194,0.04930214881896973,0.0005467412111210795,0.0025113582611083984,0.00042715392544828706,log_loss,6,2,6,10,"{'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 6, 'random_state': 10}",0.718803910293272,0.7130534790109259,0.7711328349626222,0.7905638665132336,0.7353279631760644,0.7457764107912237,0.030187217631930385,52
110,0.04927778244018555,0.0017265644551905357,0.002564811706542969,0.00047981023427709095,entropy,6,2,2,10,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 10}",0.718803910293272,0.7130534790109259,0.7711328349626222,0.7905638665132336,0.7353279631760644,0.7457764107912237,0.030187217631930385,52
197,0.04767427444458008,0.000661828943572495,0.0029937744140625,0.000582295673501181,log_loss,6,2,10,10,"{'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 10}",0.718803910293272,0.7130534790109259,0.7711328349626222,0.7905638665132336,0.7353279631760644,0.7457764107912237,0.030187217631930385,52
146,0.06849541664123535,0.0016322722634801584,0.003316783905029297,0.0007423812402960664,entropy,10,6,2,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 2, 'random_state': 10}",0.7050028752156412,0.706728004600345,0.7740080506037953,0.7986191024165707,0.742807825086306,0.7454331715845316,0.03683709600232307,58
149,0.06860542297363281,0.0010646683025913248,0.0029937744140625,8.700677646141687e-06,entropy,10,6,6,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 6, 'random_state': 10}",0.7050028752156412,0.706728004600345,0.7740080506037953,0.7986191024165707,0.742807825086306,0.7454331715845316,0.03683709600232307,58
233,0.06870222091674805,0.0012498770417648422,0.0030066967010498047,0.00025309899192535603,log_loss,10,6,10,10,"{'criterion': 'log_loss', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 10, 'random_state': 10}",0.7050028752156412,0.706728004600345,0.7740080506037953,0.7986191024165707,0.742807825086306,0.7454331715845316,0.03683709600232307,58
227,0.06931838989257813,0.0010239758125701204,0.0030776500701904298,0.00017058282685481944,log_loss,10,6,2,10,"{'criterion': 'log_loss', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 2, 'random_state': 10}",0.7050028752156412,0.706728004600345,0.7740080506037953,0.7986191024165707,0.742807825086306,0.7454331715845316,0.03683709600232307,58
230,0.07115397453308106,0.001207466110649732,0.0030601024627685547,0.0005546124329247581,log_loss,10,6,6,10,"{'criterion': 'log_loss', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 6, 'random_state': 10}",0.7050028752156412,0.706728004600345,0.7740080506037953,0.7986191024165707,0.742807825086306,0.7454331715845316,0.03683709600232307,58
152,0.07202954292297363,0.0019898923003089496,0.0029678821563720705,0.0005377921042933576,entropy,10,6,10,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 10, 'random_state': 10}",0.7050028752156412,0.706728004600345,0.7740080506037953,0.7986191024165707,0.742807825086306,0.7454331715845316,0.03683709600232307,58
192,0.04874043464660645,0.0012109788557993365,0.002585697174072266,0.00018299065656069652,log_loss,6,2,6,2,"{'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 6, 'random_state': 2}",0.7165037377803335,0.7130534790109259,0.7717078780908568,0.7905638665132336,0.7353279631760644,0.7454313849142828,0.030707040492862228,64
108,0.05294032096862793,0.002283148574748826,0.003629732131958008,0.0004114057876300503,entropy,6,2,2,2,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 2}",0.7165037377803335,0.7130534790109259,0.7717078780908568,0.7905638665132336,0.7353279631760644,0.7454313849142828,0.030707040492862228,64
114,0.052868890762329104,0.0013033382412768629,0.004240560531616211,0.0019755686843162625,entropy,6,2,10,2,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 2}",0.7165037377803335,0.7130534790109259,0.7717078780908568,0.7905638665132336,0.7353279631760644,0.7454313849142828,0.030707040492862228,64
195,0.04802074432373047,0.0008417043911308191,0.002779054641723633,0.000527413528521607,log_loss,6,2,10,2,"{'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 2}",0.7165037377803335,0.7130534790109259,0.7717078780908568,0.7905638665132336,0.7353279631760644,0.7454313849142828,0.030707040492862228,64
111,0.04832854270935059,0.0008728322756876417,0.002989530563354492,0.000519697050758785,entropy,6,2,6,2,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 6, 'random_state': 2}",0.7165037377803335,0.7130534790109259,0.7717078780908568,0.7905638665132336,0.7353279631760644,0.7454313849142828,0.030707040492862228,64
189,0.04839887619018555,0.0015480709287722192,0.003074932098388672,0.00025217421194121943,log_loss,6,2,2,2,"{'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 2}",0.7165037377803335,0.7130534790109259,0.7717078780908568,0.7905638665132336,0.7353279631760644,0.7454313849142828,0.030707040492862228,64
151,0.07183990478515626,0.0024570770429085897,0.003985261917114258,0.0016182364447037446,entropy,10,6,10,6,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 10, 'random_state': 6}",0.7078780908568143,0.7055779183438758,0.772857964347326,0.8009205983889528,0.7376294591484465,0.7449728062170831,0.03712044541011804,70
148,0.06821675300598144,0.0012156145515695932,0.0032331466674804686,0.00039339965463228757,entropy,10,6,6,6,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 6, 'random_state': 6}",0.7078780908568143,0.7055779183438758,0.772857964347326,0.8009205983889528,0.7376294591484465,0.7449728062170831,0.03712044541011804,70
229,0.06978507041931152,0.001115426786011445,0.0030007362365722656,0.0007441464378332571,log_loss,10,6,6,6,"{'criterion': 'log_loss', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 6, 'random_state': 6}",0.7078780908568143,0.7055779183438758,0.772857964347326,0.8009205983889528,0.7376294591484465,0.7449728062170831,0.03712044541011804,70
226,0.06910543441772461,0.0004186820436472151,0.003106832504272461,0.0002194215288911181,log_loss,10,6,2,6,"{'criterion': 'log_loss', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 2, 'random_state': 6}",0.7078780908568143,0.7055779183438758,0.772857964347326,0.8009205983889528,0.7376294591484465,0.7449728062170831,0.03712044541011804,70
232,0.0692488670349121,0.0008247308880786669,0.003113412857055664,0.00047820226292428705,log_loss,10,6,10,6,"{'criterion': 'log_loss', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 10, 'random_state': 6}",0.7078780908568143,0.7055779183438758,0.772857964347326,0.8009205983889528,0.7376294591484465,0.7449728062170831,0.03712044541011804,70
145,0.07010865211486816,0.0005984622635404323,0.0031746387481689452,0.00042412545267511085,entropy,10,6,2,6,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 6, 'min_samples_split': 2, 'random_state': 6}",0.7078780908568143,0.7055779183438758,0.772857964347326,0.8009205983889528,0.7376294591484465,0.7449728062170831,0.03712044541011804,70
115,0.06053662300109863,0.006024886564334956,0.004080438613891601,0.0010513516981599173,entropy,6,2,10,6,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 6}",0.7165037377803335,0.7130534790109259,0.7717078780908568,0.7871116225546605,0.7353279631760644,0.7447409361225683,0.02970700050816381,76
112,0.048919296264648436,0.0008739577349575048,0.0029662132263183595,0.00039613501694026694,entropy,6,2,6,6,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 6, 'random_state': 6}",0.7165037377803335,0.7130534790109259,0.7717078780908568,0.7871116225546605,0.7353279631760644,0.7447409361225683,0.02970700050816381,76
190,0.049247455596923825,0.0006467313284057218,0.0031118392944335938,0.00025459291051167825,log_loss,6,2,2,6,"{'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 6}",0.7165037377803335,0.7130534790109259,0.7717078780908568,0.7871116225546605,0.7353279631760644,0.7447409361225683,0.02970700050816381,76
193,0.04846620559692383,0.0018994445463346233,0.002933835983276367,0.00013370709479040472,log_loss,6,2,6,6,"{'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 6, 'random_state': 6}",0.7165037377803335,0.7130534790109259,0.7717078780908568,0.7871116225546605,0.7353279631760644,0.7447409361225683,0.02970700050816381,76
196,0.04869532585144043,0.0010715796812221334,0.003272724151611328,0.00035149663561306974,log_loss,6,2,10,6,"{'criterion': 'log_loss', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 6}",0.7165037377803335,0.7130534790109259,0.7717078780908568,0.7871116225546605,0.7353279631760644,0.7447409361225683,0.02970700050816381,76
109,0.05134258270263672,0.00101522730264819,0.002912473678588867,0.00018944533260778281,entropy,6,2,2,6,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 6}",0.7165037377803335,0.7130534790109259,0.7717078780908568,0.7871116225546605,0.7353279631760644,0.7447409361225683,0.02970700050816381,76
79,0.05782818794250488,0.001021370466911522,0.002608489990234375,0.0004885652533878333,gini,10,10,10,6,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 6}",0.7170787809085681,0.7044278320874066,0.7682576193214491,0.784234752589183,0.7474108170310702,0.7442819603875355,0.03003069125493855,82
76,0.05716176033020019,0.001663324283387298,0.002801513671875,0.0004002342167583629,gini,10,10,6,6,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 6, 'random_state': 6}",0.7170787809085681,0.7044278320874066,0.7682576193214491,0.784234752589183,0.7474108170310702,0.7442819603875355,0.03003069125493855,82
73,0.05743875503540039,0.0007958636386425896,0.00337834358215332,0.0003999232819442208,gini,10,10,2,6,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 6}",0.7170787809085681,0.7044278320874066,0.7682576193214491,0.784234752589183,0.7474108170310702,0.7442819603875355,0.03003069125493855,82
78,0.05825648307800293,0.0009474315954740181,0.002965831756591797,0.00010039665669144069,gini,10,10,10,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 2}",0.7193789534215066,0.7050028752156412,0.7682576193214491,0.784234752589183,0.7445339470655926,0.7442816295226745,0.029441900790040526,85
75,0.0576779842376709,0.0007573140296498099,0.0031154632568359377,0.00033538291269027303,gini,10,10,6,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 6, 'random_state': 2}",0.7193789534215066,0.7050028752156412,0.7682576193214491,0.784234752589183,0.7445339470655926,0.7442816295226745,0.029441900790040526,85
72,0.05734405517578125,0.0011423388728721562,0.002855205535888672,0.00016073915376967472,gini,10,10,2,2,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 2}",0.7193789534215066,0.7050028752156412,0.7682576193214491,0.784234752589183,0.7445339470655926,0.7442816295226745,0.029441900790040526,85
77,0.05842089653015137,0.0005009085946299375,0.002780294418334961,0.0002820681672786624,gini,10,10,6,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 6, 'random_state': 10}",0.7170787809085681,0.7055779183438758,0.7688326624496837,0.784234752589183,0.7439585730724971,0.7439365374727616,0.029787535699147556,88
74,0.057820701599121095,0.0010903226560003217,0.003246164321899414,0.0003531054528801599,gini,10,10,2,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 10}",0.7170787809085681,0.7055779183438758,0.7688326624496837,0.784234752589183,0.7439585730724971,0.7439365374727616,0.029787535699147556,88
80,0.057335519790649415,0.0011784821039046729,0.002834033966064453,0.00017148315927138636,gini,10,10,10,10,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 10}",0.7170787809085681,0.7055779183438758,0.7688326624496837,0.784234752589183,0.7439585730724971,0.7439365374727616,0.029787535699147556,88
240,0.06827688217163086,0.0011239899148993051,0.0032065868377685546,0.00039785215121503585,log_loss,10,10,10,2,"{'criterion': 'log_loss', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 2}",0.7078780908568143,0.7061529614721104,0.7406555491661875,0.7934407364787112,0.7635212888377445,0.7423297253623137,0.03334634628104684,91
234,0.06825752258300781,0.0007346530051870803,0.0030796051025390623,0.0007631132911283624,log_loss,10,10,2,2,"{'criterion': 'log_loss', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 2}",0.7078780908568143,0.7061529614721104,0.7406555491661875,0.7934407364787112,0.7635212888377445,0.7423297253623137,0.03334634628104684,91
153,0.06932926177978516,0.002382542310750768,0.0033101558685302733,0.00039189932808489397,entropy,10,10,2,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 2}",0.7078780908568143,0.7061529614721104,0.7406555491661875,0.7934407364787112,0.7635212888377445,0.7423297253623137,0.03334634628104684,91
237,0.06847901344299316,0.0012119507633872346,0.003060722351074219,0.00010837865601450313,log_loss,10,10,6,2,"{'criterion': 'log_loss', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 6, 'random_state': 2}",0.7078780908568143,0.7061529614721104,0.7406555491661875,0.7934407364787112,0.7635212888377445,0.7423297253623137,0.03334634628104684,91
159,0.06876487731933593,0.001628699124196017,0.0029491901397705076,0.00037069016443824114,entropy,10,10,10,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 2}",0.7078780908568143,0.7061529614721104,0.7406555491661875,0.7934407364787112,0.7635212888377445,0.7423297253623137,0.03334634628104684,91
156,0.06825075149536133,0.0013013415432425845,0.0026311874389648438,0.0004942597824342006,entropy,10,10,6,2,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 6, 'random_state': 2}",0.7078780908568143,0.7061529614721104,0.7406555491661875,0.7934407364787112,0.7635212888377445,0.7423297253623137,0.03334634628104684,91
154,0.07068409919738769,0.0029338189978361053,0.0030397891998291014,0.00010751080235711789,entropy,10,10,2,6,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 6}",0.7078780908568143,0.7061529614721104,0.7412305922944221,0.7928653624856157,0.7635212888377445,0.7423296591893415,0.03316568841781622,97
160,0.06742658615112304,0.0012962353499649853,0.0030609607696533204,0.0007510338524359224,entropy,10,10,10,6,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 6}",0.7078780908568143,0.7061529614721104,0.7412305922944221,0.7928653624856157,0.7635212888377445,0.7423296591893415,0.03316568841781622,97
157,0.0687687873840332,0.0018399491412435048,0.0030742645263671874,0.00035261605215971745,entropy,10,10,6,6,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 6, 'random_state': 6}",0.7078780908568143,0.7061529614721104,0.7412305922944221,0.7928653624856157,0.7635212888377445,0.7423296591893415,0.03316568841781622,97
